Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
174,121,16.98013265234581,3,"((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,L03:6.8):2.45,(((L06:6.2,L07:4):2.45,L09:6.4):2.45,(L04:4,L05:4.8):3.4):2.45,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L01:5.6,L02:4.7):0,L08:5.1):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
174,125,16.98013265234581,3,"((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,L03:6.8):2.45,(((L06:6.2,L07:4):2.45,L09:6.4):2.45,(L04:4,L05:4.8):3.4):2.45,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L02:4.7,L08:5.1):0,L01:5.6):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
51,129,17.01104294540221,2,"((((L03:2.8999999999,L09:6.4):3.9000000001,((L01:3.3,L08:5.1):5.5,L02:4.6):6.1):4.9,(L04:4,L05:4.8):3.4):2.45,(L06:6.2,L07:4):2.45,L10:5.8);","((((((L01:1.6999999999,L08:5.1):3.9000000001,L02:4.7):4.7,L04:9.9):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):2.25,L05:4.8):2.25,L06:6.2,L10:5.8);",null
76,129,17.01104294540221,2,"(((L03:2.8999999999,L09:6.4):3.9000000001,((L01:3.3,L08:5.1):5.5,L02:4.6):6.1):2.45,((L06:6.2,L07:4):4.9,(L04:4,L05:4.8):3.4):2.45,L10:5.8);","((((((L01:1.6999999999,L08:5.1):3.9000000001,L02:4.7):4.7,L04:9.9):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):2.25,L05:4.8):2.25,L06:6.2,L10:5.8);",null
68,123,17.021380659169633,5,"((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,(((L06:6.2,L07:4):4.9,(L04:4,L05:4.8):3.4):2.45,L09:6.4):2.45):0.6892271266,L03:6.1107728734,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L01:1.6999999999,L08:5.1):3.9000000001,L02:4.7):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
51,137,17.030430797011967,6,"((((L03:2.8999999998,L09:6.4):3.9000000002,((L01:3.3,L08:5.1):5.5,L02:4.6):6.1):4.9,(L04:4,L05:4.8):3.4):2.7322706796,(L06:6.2,L07:4):2.1677293204,L10:5.8);","((((((L01:1.6999999996,L08:5.1):3.9000000004,L02:4.7):4.7,L05:4.8):0,L04:9.9):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
76,137,17.050220306445027,3,"(((L03:2.9,L09:6.4):3.9,((L01:3.3,L08:5.1):5.5,L02:4.6):6.1):2.45,((L06:6.2,L07:4):4.9,(L04:4,L05:4.8):3.4):2.45,L10:5.8);","((((((L01:1.7,L08:5.1):3.9,L02:4.7):4.7,L05:4.8):0,L04:9.9):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
50,123,17.054903983222754,4,"(((((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,L09:6.4):0,L03:6.8):4.9,(L04:4,L05:4.8):3.4):4.9,L06:6.2):0,L07:4,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L01:1.7,L08:5.1):3.9,L02:4.7):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
53,121,17.054903983222754,4,"(((((L03:2.9,L09:6.4):3.9,((L01:3.3,L08:5.1):5.5,L02:4.6):6.1):4.9,(L04:4,L05:4.8):3.4):4.9,L06:6.2):0,L07:4,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L01:5.6,L02:4.7):0,L08:5.1):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
53,125,17.054903983222754,4,"(((((L03:2.9,L09:6.4):3.9,((L01:3.3,L08:5.1):5.5,L02:4.6):6.1):4.9,(L04:4,L05:4.8):3.4):4.9,L06:6.2):0,L07:4,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L02:4.7,L08:5.1):0,L01:5.6):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
180,123,17.057968250616476,5,"((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,(((L06:6.2,L07:4):2.45,L09:6.4):2.45,(L04:4,L05:4.8):3.4):4.9):0.7489579205,L03:6.0510420795,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L01:1.7,L08:5.1):3.9,L02:4.7):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
45,116,17.06077406502821,10,"((((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,L03:6.8):1.8714614632,L09:6.4):3.0285385368,(L04:4,L05:4.8):3.4):2.875582044,(L06:6.2,L07:4):2.024417956,L10:5.8);","(((((L01:1.6999999991,L08:5.1):3.9000000009,L02:4.7):4.7,L04:9.9):5.3,(((L03:4,L09:6.4):5,L07:5.5):3.05,L05:4.8):3.05):4.5,L06:6.2,L10:5.8);",null
67,123,17.063687453395342,13,"(((L01:3.3,L08:5.1):5.5,L02:4.6):5.7579323884,((((L06:6.2,L07:4):4.9,(L04:4,L05:4.8):3.4):2.4499999993,L09:6.4):2.4500000007,L03:6.8):0.3420676116,L10:5.8);","((((L04:5.2500000001,L05:4.8):4.6499999999,((L01:1.6999999997,L08:5.1):3.9000000003,L02:4.7):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
46,116,17.06651730203696,5,"(((((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,L03:6.8):1.7507656579,L09:6.4):3.1492343421,(L04:4,L05:4.8):3.4):4.9,L07:4):2.2499999995,L06:3.9500000005,L10:5.8);","(((((L01:1.6999999994,L08:5.1):3.9000000006,L02:4.7):4.7,L04:9.9):5.3,(((L03:4,L09:6.4):5,L07:5.5):3.05,L05:4.8):3.05):4.5,L06:6.2,L10:5.8);",null
16,123,17.077696869572247,3,"((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,L03:6.8):2.45,((L06:6.2,L07:4):4.9,((L04:4,L05:4.8):3.4,L09:6.4):0):2.45,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L01:1.7,L08:5.1):3.9,L02:4.7):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
74,123,17.077696869572247,2,"((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,L03:6.8):2.45,((L06:6.2,L07:4):4.9,(L04:4,L05:4.8):3.4):2.45,L09:6.4,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L01:1.6999999999,L08:5.1):3.9000000001,L02:4.7):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
146,123,17.077696869572247,6,"((((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,L03:6.8):2.45,L09:6.4):2.45,(L06:6.2,L07:4):4.9):0,(L04:4,L05:4.8):3.4,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L01:1.7,L08:5.1):3.9,L02:4.7):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
177,123,17.103946132029332,5,"(((L01:3.3,L08:5.1):5.5,L02:4.6):5.7265303827,((((L06:6.2,L07:4):2.45,L09:6.4):2.45,(L04:4,L05:4.8):3.4):4.9,L03:6.8):0.3734696173,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L01:1.7,L08:5.1):3.9,L02:4.7):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
7,123,17.11780520898158,5,"(((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,L03:6.8):4.9,((L04:4,L05:4.8):3.4,L09:6.4):0):2.5241599153,(L06:6.2,L07:4):2.3758400847,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L01:1.7,L08:5.1):3.9,L02:4.7):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
38,123,17.11780520898158,5,"(((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,L03:6.8):4.9,(L04:4,L05:4.8):3.4):2.5241599148,(L06:6.2,L07:4):2.3758400852,L09:6.4,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L01:1.6999999999,L08:5.1):3.9000000001,L02:4.7):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
168,123,17.11780520898158,6,"(((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,L03:6.8):4.9,(L04:4,L05:4.8):3.4):2.5241599152,((L06:6.2,L09:6.4):0,L07:4):2.3758400848,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L01:1.7,L08:5.1):3.9,L02:4.7):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
169,123,17.11780520898158,5,"(((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,L03:6.8):4.9,(L04:4,L05:4.8):3.4):2.5241599169,((L07:4,L09:6.4):0,L06:6.2):2.3758400831,L10:5.8);","((((L04:5.2500000001,L05:4.8):4.6499999999,((L01:1.6999999997,L08:5.1):3.9000000003,L02:4.7):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
137,123,17.1192171276682,3,"(((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,L03:6.8):4.9,((L06:6.2,L07:4):2.45,L09:6.4):2.45):0,(L04:4,L05:4.8):3.4,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L01:1.7000000001,L08:5.1):3.8999999999,L02:4.7):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
175,123,17.1192171276682,3,"((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,L03:6.8):2.45,(((L06:6.2,L09:6.4):0,L07:4):4.9,(L04:4,L05:4.8):3.4):2.45,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L01:1.7,L08:5.1):3.9,L02:4.7):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
176,123,17.1192171276682,3,"((((L01:3.3,L08:5.1):5.5,L02:4.6):6.1,L03:6.8):2.45,(((L07:4,L09:6.4):0,L06:6.2):4.9,(L04:4,L05:4.8):3.4):2.45,L10:5.8);","((((L04:5.25,L05:4.8):4.65,((L01:1.7,L08:5.1):3.9,L02:4.7):4.7):5.3,((L03:4,L09:6.4):5,L07:5.5):6.1):4.5,L06:6.2,L10:5.8);",null
