Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
2,67,111.56831987620859,7,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2000000002,L03:37.8999999998,L07:67.1);","((L01:5.2,L05:3.7):0,(((L02:5.3,L03:3.6):5.1,L04:4.9):0,L06:4.3):0,L07:67.1);",null
2,68,111.56831987620859,7,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2,L03:37.9,L07:67.1);","(((((L02:5.3,L03:3.6):5.1,L04:4.9):0,L06:4.3):0,L01:5.2):0,L05:3.7,L07:67.1);",null
2,81,111.56831987620859,5,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2,L03:37.9,L07:67.1);","(((L01:5.2,L05:3.7):0,L06:4.3):0,((L02:5.3,L03:3.6):5.1,L04:4.9):0,L07:67.1);",null
2,83,111.56831987620859,4,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.1999999999,L03:37.9000000001,L07:67.1);","(((((L02:5.3,L03:3.6):5.1,L04:4.9):0,L01:5.2):0,L05:3.7):0,L06:4.3,L07:67.1);",null
2,96,111.56831987620859,4,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2,L03:37.9,L07:67.1);","((((L01:5.2,L05:3.7):0,(L02:5.3,L03:3.6):5.1):0,L06:4.3):0,L04:4.9,L07:67.1);",null
2,97,111.56831987620859,3,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.1999999999,L03:37.9000000001,L07:67.1);","(((((L02:5.3,L03:3.6):5.1,L01:5.2):0,L05:3.7):0,L06:4.3):0,L04:4.9,L07:67.1);",null
2,99,111.56831987620859,9,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2000000001,L03:37.8999999999,L07:67.1);","(((((L02:5.3,L03:3.6):5.1,L05:3.7):0,L04:4.9):0,L06:4.3):0,L01:5.2,L07:67.1);",null
2,116,111.56831987620859,7,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2000000001,L03:37.8999999999,L07:67.1);","((L01:5.2,L06:4.3):0,(((L02:5.3,L03:3.6):5.1,L05:3.7):0,L04:4.9):0,L07:67.1);",null
2,118,111.56831987620859,6,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2000000001,L03:37.8999999999,L07:67.1);","(((((L02:5.3,L03:3.6):5.1,L05:3.7):0,L04:4.9):0,L01:5.2):0,L06:4.3,L07:67.1);",null
2,132,111.56831987620859,5,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2000000004,L03:37.8999999996,L07:67.1);","(((L01:5.2,L06:4.3):0,L04:4.9):0,((L02:5.3,L03:3.6):5.1,L05:3.7):0,L07:67.1);",null
