Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
166,1528,10.596225743159685,4,"(((((L04:2.35,L09:6.2):2.25,(L05:7.4,L06:5):5.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L07:5):2.35,L08:2.15,L10:5);","(((((L01:4.5,L02:2.9):7.8,(((L04:5.1,L09:6.2):5,L05:4.7):0,L06:5):3.9):0,L03:5.1):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
166,1592,10.596225743159685,4,"(((((L04:2.35,L09:6.2):2.25,(L05:7.4,L06:5):5.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L07:5):2.35,L08:2.15,L10:5);","((((L01:4.5,L02:2.9):7.8,((((L04:5.1,L09:6.2):5,L05:4.7):0,L06:5):3.9,L03:5.1):0):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
179,1084,10.708174447589094,3,"((L07:5,L08:4.5):0,((((L05:7.4,L06:5):2.8,L09:6.2):2.8,L04:4.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L10:5);","(((((L01:4.5,L02:2.9):7.8,L03:2.05):3.05,(((L04:5.1,L09:6.2):2.5,L06:5):2.5,L05:4.7):3.9):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
179,1598,10.708174447589094,4,"((L07:5,L08:4.5):0,((((L05:7.4,L06:5):5.3,L09:6.2):0.3,L04:4.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L10:5);","(((((L01:4.5,L02:2.9):7.8,L03:2.05):3.05,(((L04:5.1,L09:6.2):5,L05:4.7):0,L06:5):3.9):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
180,1084,10.708174447589094,3,"((((((L05:7.4,L06:5):2.8,L09:6.2):2.8,L04:4.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L08:4.5):0,L07:5,L10:5);","(((((L01:4.5,L02:2.9):7.8,L03:2.05):3.05,(((L04:5.1,L09:6.2):2.5,L06:5):2.5,L05:4.7):3.9):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
180,1598,10.708174447589094,4,"((((((L05:7.4,L06:5):5.3,L09:6.2):0.3,L04:4.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L08:4.5):0,L07:5,L10:5);","(((((L01:4.5,L02:2.9):7.8,L03:2.05):3.05,(((L04:5.1,L09:6.2):5,L05:4.7):0,L06:5):3.9):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
161,1084,10.71657594570206,5,"((L07:5,L08:4.5):0,((((L05:7.4,L06:5):5.6,L04:4.6):0,L09:6.2):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L10:5);","(((((L01:4.5,L02:2.9):7.8,L03:2.05):3.05,(((L04:5.1,L09:6.2):5,L06:5):0,L05:4.7):3.9):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
162,1084,10.71657594570206,5,"((((((L05:7.4,L06:5):5.6,L04:4.6):0,L09:6.2):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L08:4.5):0,L07:5,L10:5);","(((((L01:4.5,L02:2.9):7.8,L03:2.05):3.05,(((L04:5.1,L09:6.2):5,L06:5):0,L05:4.7):3.9):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
161,1598,10.716575945702061,5,"((L07:5,L08:4.5):0,((((L05:7.4,L06:5):5.6,L04:4.6):0,L09:6.2):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L10:5);","(((((L01:4.5,L02:2.9):7.8,L03:2.05):3.05,(((L04:5.1,L09:6.2):5,L05:4.7):0,L06:5):3.9):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
162,1598,10.716575945702061,5,"((((((L05:7.4,L06:5):5.6,L04:4.6):0,L09:6.2):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L08:4.5):0,L07:5,L10:5);","(((((L01:4.5,L02:2.9):7.8,L03:2.05):3.05,(((L04:5.1,L09:6.2):5,L05:4.7):0,L06:5):3.9):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
