Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
50,241,28.874902597238318,6,"(((L04:6.2,L05:4.6):21.2000000006,L06:4.2):21.3000000006,((L01:4.7,L02:3.9):7.3,L03:4.5):15.6999999988,L07:56.9);","(((L02:3.9,L03:6.1):0,((L04:0,L05:4.6):5.5,L06:4.2):5.6):0,L01:4.7,L07:56.9);",null
50,242,28.874902597238318,6,"(((L04:6.2,L05:4.6):21.1999999999,L06:4.2):21.2999999999,((L01:4.7,L02:3.9):7.3,L03:4.5):15.7000000002,L07:56.9);","(((((L04:0,L05:4.6):5.5,L06:4.2):5.6,L03:6.1):0,L02:3.9):0,L01:4.7,L07:56.9);",null
50,299,28.874902597238318,6,"(((L04:6.2,L05:4.6):21.2000000006,L06:4.2):21.3000000006,((L01:4.7,L02:3.9):7.3,L03:4.5):15.6999999988,L07:56.9);","(((L01:4.7,L03:6.1):0,((L04:0,L05:4.6):5.5,L06:4.2):5.6):0,L02:3.9,L07:56.9);",null
50,300,28.874902597238318,6,"(((L04:6.2,L05:4.6):21.1999999999,L06:4.2):21.2999999999,((L01:4.7,L02:3.9):7.3,L03:4.5):15.7000000002,L07:56.9);","(((((L04:0,L05:4.6):5.5,L06:4.2):5.6,L03:6.1):0,L01:4.7):0,L02:3.9,L07:56.9);",null
50,259,30.41879901201448,5,"(((L04:6.2,L05:4.6):17.5333333335,L06:4.2):23.1333333329,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333336,L07:56.9);","(((L01:4.7,L02:3.9):7.3,((L04:5.5,L06:4.2):0,L05:4.6):5.6):0,L03:6.1,L07:56.9);",null
50,264,30.41879901201448,5,"(((L04:6.2,L05:4.6):17.5333333335,L06:4.2):23.1333333332,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333334,L07:56.9);","(((L01:4.7,L02:3.9):7.3,((L05:4.6,L06:4.2):0,L04:5.5):5.6):0,L03:6.1,L07:56.9);",null
50,297,30.418799012014485,6,"(((L04:6.2,L05:4.6):17.5333333336,L06:4.2):23.1333333335,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333329,L07:56.9);","((L01:4.7,L02:3.9):7.3,(((L04:5.5,L06:4.2):0,L05:4.6):5.6,L03:6.1):0,L07:56.9);",null
50,305,30.41879901201449,6,"(((L04:6.2,L05:4.6):17.533333333,L06:4.2):23.133333333,((L01:4.7,L02:3.9):7.3,L03:4.5):17.533333334,L07:56.9);","((L01:4.7,L02:3.9):7.3,(((L05:4.6,L06:4.2):0,L04:5.5):5.6,L03:6.1):0,L07:56.9);",null
39,240,31.096141239710114,5,"((L04:6.2,L05:4.6):22.8999999998,(((L01:4.7,L02:3.9):7.3,L03:4.5):23.4999999996,L06:4.2):11.8000000006,L07:56.9);","(((L01:4.7,L02:3.9):7.3,L03:0):6.1,((L04:0,L05:4.6):5.5,L06:4.2):5.6,L07:56.9);",null
50,245,31.282476457808343,7,"(((L04:6.2,L05:4.6):17.5333333343,L06:4.2):23.1333333342,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333315,L07:56.9);","(((L02:3.9,L03:6.1):0,((L05:4.6,L06:4.2):0,L04:5.5):5.6):0,L01:4.7,L07:56.9);",null
50,303,31.282476457808343,7,"(((L04:6.2,L05:4.6):17.5333333343,L06:4.2):23.1333333342,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333315,L07:56.9);","(((L01:4.7,L03:6.1):0,((L05:4.6,L06:4.2):0,L04:5.5):5.6):0,L02:3.9,L07:56.9);",null
50,201,31.282476457808347,6,"(((L04:6.2,L05:4.6):17.5333333332,L06:4.2):23.1333333337,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333331,L07:56.9);","(((((L04:5.5,L06:4.2):0,L05:4.6):5.6,L01:4.7):0,L02:3.9):0,L03:6.1,L07:56.9);",null
50,205,31.282476457808347,6,"(((L04:6.2,L05:4.6):17.5333333333,L06:4.2):23.1333333333,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333334,L07:56.9);","(((((L05:4.6,L06:4.2):0,L04:5.5):5.6,L01:4.7):0,L02:3.9):0,L03:6.1,L07:56.9);",null
50,219,31.282476457808347,6,"(((L04:6.2,L05:4.6):17.5333333332,L06:4.2):23.1333333334,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333334,L07:56.9);","((L02:3.9,L03:6.1):0,(((L04:5.5,L06:4.2):0,L05:4.6):5.6,L01:4.7):0,L07:56.9);",null
50,221,31.282476457808347,7,"(((L04:6.2,L05:4.6):17.5333333345,L06:4.2):23.1333333344,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333311,L07:56.9);","(((((L04:5.5,L06:4.2):0,L05:4.6):5.6,L01:4.7):0,L03:6.1):0,L02:3.9,L07:56.9);",null
50,225,31.282476457808347,6,"(((L04:6.2,L05:4.6):17.5333333333,L06:4.2):23.1333333335,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333332,L07:56.9);","((L02:3.9,L03:6.1):0,(((L05:4.6,L06:4.2):0,L04:5.5):5.6,L01:4.7):0,L07:56.9);",null
50,226,31.282476457808347,7,"(((L04:6.2,L05:4.6):17.5333333338,L06:4.2):23.1333333338,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333325,L07:56.9);","(((((L05:4.6,L06:4.2):0,L04:5.5):5.6,L01:4.7):0,L03:6.1):0,L02:3.9,L07:56.9);",null
50,237,31.282476457808347,7,"(((L04:6.2,L05:4.6):17.5333333328,L06:4.2):23.1333333329,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333343,L07:56.9);","(((L02:3.9,L03:6.1):0,((L04:5.5,L06:4.2):0,L05:4.6):5.6):0,L01:4.7,L07:56.9);",null
50,246,31.282476457808347,7,"(((L04:6.2,L05:4.6):17.5333333338,L06:4.2):23.1333333338,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333324,L07:56.9);","(((((L05:4.6,L06:4.2):0,L04:5.5):5.6,L03:6.1):0,L02:3.9):0,L01:4.7,L07:56.9);",null
